,0
8509,Nap1l3
8510,Hist3h2a
8511,Lrrc10b
8512,Srsf9
8513,Vmn1r68
8514,1700011L22Rik
8515,Sugp2
8516,Cttn
8517,Rtl3
8518,Dnajc24
8519,4933406D12Rik
8520,Cox19
8521,Ciao2b
8522,Sin3b
8523,Pole4
8524,Flrt3
8525,Rbms2
8526,Mcmbp
8527,D030068K23Rik
8528,Ccdc18
8529,Diaph1
8530,Lockd
8531,Sun1
8532,Gm13274
8533,1700006H21Rik
8534,Kdm3a
8535,Crx
8536,Rasgrp2
8537,Phtf2
8538,Lrrcc1
8539,H2-Q1
8540,Slc18a3
8541,Mettl7a1
8542,Naa60
8543,Slc20a1
8544,Fblim1
8545,Lgals3bp
8546,Insyn2b
8547,Ppp1r14b
8548,Igkv5-40-1
8549,Tectb
8550,2600014E21Rik
8551,Zfp469
8552,Gm9376
8553,Psmd2
8554,Cd302
8555,Gm6377
8556,Gm37419
8557,Drd3
8558,Lclat1
8559,Vwa2
8560,Ahctf1
8561,Esco1
8562,Rhbdl1
8563,Psmb2
8564,P2ry14
8565,Igkc
8566,Igtp
8567,Rusc1
8568,Icam5
8569,Calml4
8570,Tprkb
8571,Mocs2
8572,Syt10
8573,B630019K06Rik
8574,Gm29168
8575,Ly6g6d
8576,Gm12530
8577,Gm49375
8578,Pspc1
8579,Gm46658
8580,Gm44148
8581,Psmb10
8582,Hnrnpf
8583,Scrt1
8584,Gm26747
8585,Tmem121b
8586,Simc1
8587,Olfr655
8588,Atl2
8589,Rusc2
8590,Rnf5
8591,Gm6268
8592,Sh3pxd2b
8593,Herc6
8594,Afap1
8595,Btg1-ps2
8596,2300009A05Rik
8597,Uchl3
8598,Klhl22
8599,Agl
8600,Lzts3
8601,Gata6
8602,Plod2
8603,Gm47352
8604,Cytl1
8605,Wdfy2
8606,Lgi2
8607,Ccdc59
8608,Ccnc
8609,Afg1l
8610,Dld
8611,Foxh1
8612,Nt5c3
8613,Gm15462
8614,Gm47359
8615,Rtkn2
8616,Usf3
8617,Gm16015
8618,6530411M01Rik
8619,Olfr190
8620,Tnp1
8621,Zdhhc3
8622,Cnot3
8623,Rsu1
8624,Ankrd24
8625,Manbal
8626,Sdf2
8627,Prl8a6
8628,Gm47805
8629,Otud6b
8630,Kdm3b
8631,Ttc29
8632,Gm47157
8633,Orc4
8634,Gm13052
8635,Zfp281
8636,Pygo1
8637,Lrrc59
8638,C1ql4
8639,Gm20897
8640,Cd164
8641,Usp16
8642,Pip4p1
8643,Hsd17b11
8644,Hbs1l
8645,Lars
8646,Dhx9
8647,Naa40
8648,Fam162a
8649,Dbp
8650,4930570B17Rik
8651,Ripply3
8652,Bmper
8653,Spata18
8654,Ubxn1
8655,Arhgap42
8656,Abhd12b
8657,Slc3a2
8658,Dipk1b
8659,Cept1
8660,Gm49710
8661,Prpf18
8662,Jakmip3
8663,Gm3716
8664,Wnt5a
8665,Dpy19l4
8666,Rasip1
8667,Vmn1r88
8668,Aamdc
8669,Cct4
8670,Chchd7
8671,Gm46367
8672,Atg3
8673,Gm33594
8674,Mbnl3
8675,Pkd2
8676,Cd59a
8677,Tppp3
8678,Ica1l
8679,Gm20663
8680,Psme3
8681,Fdft1
8682,Prps1
8683,Gm13031
8684,Ubxn2b
8685,Fam204a
8686,Mrpl23
8687,Prpf6
8688,Pigt
8689,Hrh3
8690,G430095P16Rik
8691,Gm21859
8692,Rrn3
8693,Ttl
8694,Hectd2
8695,Parva
8696,Sdhd
8697,Rubcn
8698,Gbe1
8699,Gm10655
8700,Opa3
8701,Rbm38
8702,Chst10
8703,Knop1
8704,Enpp1
8705,Tpp1
8706,1700061E18Rik
8707,Trdn
8708,Gm15323
8709,Lrrc9
8710,Mtfp1
8711,Trav7-4
8712,Pex14
8713,Cebpzos
8714,Cpne1
8715,Gm28065
8716,Zswim8
8717,Ifi35
8718,Wfdc18
8719,Eci2
8720,Gnptg
8721,Arfgap1
8722,Irx1
8723,Gm20736
8724,Col9a1
8725,2010013B24Rik
8726,Ptp4a3
8727,Gm49101
8728,Tmem184c
8729,Gpbp1l1
8730,4933431K23Rik
8731,Il6st
8732,Usp19
8733,Eif2a
8734,Paqr7
8735,Derl1
8736,Ergic3
8737,Ndufs3
8738,Gm11168
8739,Cfap97d2
8740,Kif21b
8741,Tmem184b
8742,Rps27l
8743,Gm43242
8744,Olfr896-ps1
8745,Vwa1
8746,Tsga10
8747,Zup1
8748,Eefsec
8749,Rgmb
8750,Srms
8751,Rab32
8752,Mrps17
8753,Gm7954
8754,Gm42495
8755,Gm14902
8756,Wfs1
8757,Arl2
8758,Rlim
8759,Mrpl34
8760,Ccdc174
8761,Crem
8762,Gm5086
8763,Mtmr1
8764,Rad23a
8765,Eif3i
8766,Gm49164
8767,Nfyb
8768,Rapgef4os1
8769,Gstm2
8770,A630001O12Rik
8771,Ccdc6
8772,Gm45017
8773,Myl12a
8774,Ngb
8775,Snx9
8776,Xpo6
8777,Lsp1
8778,Gm2001
8779,Akt1
8780,Clcn5
8781,G530011O06Rik
8782,Gm28891
8783,Gm40304
8784,As3mt
8785,Gm44970
8786,Erh
8787,Pot1b
8788,Slc35b1
8789,Lgalsl
8790,Acads
8791,Wars
8792,Gm30667
8793,Gm11267
8794,Gdpd5
8795,Agk
8796,Tbx15
8797,Gm5797
8798,Ppp4r4
8799,Gm11335
8800,Rpp21
8801,Usp4
8802,Tpbgl
8803,Bicra
8804,Eps8l2
8805,Rpgr
8806,Naa35
8807,Fbxo25
8808,Fkbp5
8809,Yipf4
8810,Rbm8a
8811,Ubap2
8812,Tshr
8813,Gm43409
8814,Pnma2
8815,Lrrc28
8816,Hlcs
8817,Narf
8818,Gm9991
8819,Fads1
8820,Fam47e
8821,Cd40
8822,Gm16104
8823,Sh3bp4
8824,Lrrc38
8825,Nr5a2
8826,Pank1
8827,Slc12a7
8828,1810058I24Rik
8829,Lonrf3
8830,Tent2
8831,Gm28721
8832,Arhgef10l
8833,Herpud1
8834,Lalba
8835,Mcfd2
8836,Hs3st3a1
8837,Chmp2a
8838,Gm49808
8839,Gm45864
8840,Rdm1
8841,Gm20636
8842,Tdrd3
8843,Snrpb
8844,Skor1
8845,Ctsk
8846,Vstm2b
8847,March4
8848,Vamp3
8849,Nipa2
8850,Nppa
8851,Lsm4
8852,Clpb
8853,Armh4
8854,Hist1h2ad
8855,Sipa1
8856,Kcng1
8857,Gm47101
8858,Wtap
8859,Gm36372
8860,Orc2
8861,Gm36757
8862,Unc45bos
8863,Yes1
8864,Rfc1
8865,Gm42802
8866,Prr14
8867,Tsix
8868,Spaca6
8869,Prr11
8870,Commd6
8871,Guca1a
8872,Anapc1
8873,Grasp
8874,Il22
8875,Slitrk2
8876,Dctn6
8877,2810433D01Rik
8878,Map3k7
8879,Galnt3
8880,Cnnm2
8881,Grk4
8882,Urm1
8883,Gpr83
8884,1110059E24Rik
8885,Prkdc
8886,Heatr5a
8887,Rnd3
8888,Nab1
8889,Sc5d
8890,Gm47709
8891,Zfp385a
8892,Gm12353
8893,Itga4
8894,9430041J12Rik
8895,Tmod3
8896,Baz2a
8897,C87487
8898,Nkain4
8899,Ifit3b
8900,Echdc2
8901,Fgf9
8902,Gm7929
8903,Esyt1
8904,Tmem222
8905,1700012D14Rik
8906,BC034090
8907,Fam171a2
8908,Gm28640
8909,1700003I22Rik
8910,Gm13056
8911,Odr4
8912,Nck2
8913,Amot
8914,Pdlim1
8915,C1qtnf6
8916,Slc10a7
8917,Fst
8918,Uap1
8919,Dpy30
8920,Eipr1
8921,Eapp
8922,Phf8
8923,Lars2
8924,Gdpd2
8925,Ccdc88c
8926,Trappc13
8927,L3mbtl4
8928,Adam25
8929,Rbm18
8930,Fbxw8
8931,Gtpbp2
8932,Tmco4
8933,Smyd2
8934,Gm15099
8935,Mn1
8936,Gm16575
8937,C230079O03Rik
8938,Gm50097
8939,Arhgap17
8940,Pigp
8941,Sp5
8942,Gm26644
8943,Rgs9
8944,Chrna4
8945,Krt10
8946,Mgst3
8947,Mdm2
8948,Stk16
8949,Traj17
8950,Tbc1d16
8951,Olfr665
8952,Zmat1
8953,Poldip2
8954,Serp1
8955,Snx2
8956,D130040H23Rik
8957,Gcgr
8958,Fam160a2
8959,Egr4
8960,Polr2c
8961,Olfr572
8962,Ceacam15
8963,Gm36245
8964,Olfr1160
8965,Rab34
8966,Zfp318
8967,1700021F13Rik
8968,Spata5
8969,Gm16028
8970,Nploc4
8971,3300005D01Rik
8972,Cmtr1
8973,Lyn
8974,Rhox4e
8975,Ptpmt1
8976,Cdkn1b
8977,Pmch
8978,Fam102a
8979,Gm7437
8980,Gpt2
8981,Zmym3
8982,Gm20752
8983,Gm21095
8984,Mlkl
8985,Lgmn
8986,Gm34921
8987,Cyp3a13
8988,Ints10
8989,Erg28
8990,Pgam5
8991,Twf1
8992,Fam78b
8993,Heca
8994,Kdm6b
8995,Sept9
8996,Lin7b
8997,Ttc37
8998,Slc1a4
8999,Col6a1
9000,Gm33979
9001,Ucn3
9002,Tbpl1
9003,Pank3
9004,Uba2
9005,Xpo4
9006,Tmem14a
9007,Crebzf
9008,BC003965
9009,Mfsd14b
9010,Ift88
9011,Zfp934
9012,Mrps16
9013,Gm21409
9014,Cfap20
9015,A630009H07Rik
9016,Atg12
9017,E130215H24Rik
9018,Atp13a5
9019,Pik3r6
9020,Edem3
9021,Col14a1
9022,Fbxo45
9023,Hist2h2aa1
9024,Kansl3
9025,Wdr13
9026,Unc5cl
9027,Rnf114
9028,Zfp697
9029,Zfx
9030,1700063D05Rik
9031,Mup16
9032,Map3k8
9033,Foxl1
9034,Surf1
9035,Rrp7a
9036,Utp14b
9037,Gm17175
9038,Gm32884
9039,Gm30097
9040,Cox6b2
9041,Farsb
9042,Tmem242
9043,Ybx3
9044,Ankrd34b
9045,B230216N24Rik
9046,H2-D1
9047,Gprin1
9048,Cep97
9049,Sh3d21
9050,Snapc1
9051,C2cd3
9052,Cstf2t
9053,Gsdma3
9054,Npr1
9055,Iars
9056,Uggt1
9057,Gm13974
9058,Gpr176
9059,Capns2
9060,Vps4b
9061,Tulp3
9062,Zfp182
9063,Onecut2
9064,Igfn1
9065,Gm49518
9066,Mfsd7a
9067,Igdcc4
9068,Gm47076
9069,Dnajb9
9070,Gm44427
9071,Slx
9072,Msl2
9073,Scaf1
9074,Bsdc1
9075,9530068E07Rik
9076,Rnf135
9077,Cradd
9078,Cdk5
9079,Cops6
9080,Retreg3
9081,Osbp
9082,Osr2
9083,Galnt5
9084,Snta1
9085,Snx14
9086,Gm43391
9087,Tex52
9088,Tmem151b
9089,Maoa
9090,Gm15601
9091,Gm11674
9092,2310015A16Rik
9093,Sgtb
9094,Abhd3
9095,Phf5a
9096,Lcmt1
9097,Gm14664
9098,Tacc2
9099,Rcan1
9100,Os9
9101,Gm29260
9102,Drd2
9103,Gm16599
9104,1700026J12Rik
9105,P4htm
9106,Eef1d
9107,Gm28244
9108,Slc45a3
9109,Acap3
9110,Megf8
9111,Fmc1
9112,Bpgm
9113,Npy1r
9114,Clec1a
9115,Otud4
9116,Filip1
9117,Isca2
9118,Terf2
9119,Lrrtm1
9120,Iqgap1
9121,Sftpd
9122,Pgr
9123,Rnaset2a
9124,Dazap1
9125,Src
9126,Taf13
9127,Rps6kc1
9128,Gpr155
9129,Smarce1
9130,Egln3
9131,Per1
9132,B9d1os
9133,Capn2
9134,Tubgcp5
9135,A930003A15Rik
9136,Akap17b
9137,Gle1
9138,Sytl4
9139,Sympk
9140,Fam91a1
9141,Pfdn4
9142,Ppp5c
9143,Fnbp4
9144,Il1r1
9145,Dcun1d2
9146,Invs
9147,Gm44386
9148,Gm29433
9149,Matn2
9150,Pate14
9151,Stk11
9152,3110039M20Rik
9153,Ap3s2
9154,C130074G19Rik
9155,Polr3k
9156,Gm20597
9157,Sfmbt2
9158,Mrpl54
9159,Klhl23
9160,P3h2
9161,Ppard
9162,Cacna1g
9163,Poldip3
9164,Spata17
9165,Terf2ip
9166,Arid5a
9167,Ifngr2
9168,Gars
9169,Ece2
9170,Cenpa
9171,Rnmt
9172,Xpot
9173,Map3k20
9174,Matn1
9175,Mfsd14a
9176,Crkl
9177,Gm49959
9178,Zfyve21
9179,Miga2
9180,Cramp1l
9181,Fbxo42
9182,Cuedc2
9183,A730036I17Rik
9184,3010003L21Rik
9185,Nmral1
9186,Zfp326
9187,Gm14041
9188,Msantd4
9189,Iws1
9190,Josd1
9191,Traf6
9192,Otulin
9193,Ik
9194,Kdm2b
9195,Rgr
9196,Tet1
9197,Caml
9198,Zfp69
9199,Lysmd4
9200,2700054A10Rik
9201,Tmem145
9202,B230208H11Rik
9203,Alox5ap
9204,Gm33195
9205,Slc25a25
9206,Sec22b
9207,1700110I07Rik
9208,Ppil2
9209,Tpk1
9210,Fnta
9211,Lancl3
9212,Stambpl1
9213,Bpnt1
9214,Kpna6
9215,Ostn
9216,Ms4a4d
9217,Phyhd1
9218,Foxn4
9219,Gm13594
9220,Acot1
9221,Spsb4
9222,Gm3669
9223,Dipk2a
9224,Gm44577
9225,4430402I18Rik
9226,Ift81
9227,Mapk1ip1l
9228,Srpk3
9229,Fbxo2
9230,Vta1
9231,Gm10360
9232,Lgr4
9233,Gm12829
9234,Pdcd6
9235,Gm20471
9236,Gltpd2
9237,Usp53
9238,8430430B14Rik
9239,Tcl1b3
9240,Cby1
9241,Ighv1-42
9242,Epb41l4a
9243,Rab3ip
9244,Fundc2
9245,Psg28
9246,Rskr
9247,Cops4
9248,Gm49336
9249,Prss12
9250,Pgap2
9251,Ctsl
9252,Dcaf1
9253,Gm17501
9254,Pstk
9255,Gabpb2
9256,Rasgrp4
9257,Fkbp9
9258,Gm26916
9259,Olfr1436
9260,Cdh3
9261,Msantd2
9262,Gm5244
9263,Synm
9264,Mid1
9265,Gtpbp4
9266,Pald1
9267,Echdc1
9268,Trdc
9269,Ssxb9
9270,Ifnar2
9271,Ube2i
9272,Rasal1
9273,Mfap5
9274,4833427F10Rik
9275,Rcan3
9276,Zhx1
9277,Fbxo44
9278,Tceal8
9279,Gm48530
9280,Hrg
9281,Rnf34
9282,Tob1
9283,Hdac2
9284,Rergl
9285,Bcl2l2
9286,Vps26b
9287,Sebox
9288,Mettl16
9289,Gm43803
9290,Nlrc5
9291,Ncoa3
9292,Prpf19
9293,Rab35
9294,Fam189a2
9295,March5
9296,Gm34368
9297,Clec10a
9298,Slc25a48
9299,Pcdhgc3
9300,Gm48857
9301,Kcns3
9302,Psmb5
9303,Gm10804
9304,Gm43837
9305,Igsf6
9306,Car13
9307,Gm16141
9308,Ccdc34
9309,Ccz1
9310,Srek1ip1
9311,Dohh
9312,Wnk3
9313,Irak3
9314,Gm13074
9315,Mark4
9316,Raxos1
9317,Spry1
9318,Gm39033
9319,St7l
9320,Tfrc
9321,Akap12
9322,Cdyl
9323,Nsun7
9324,Kcnk3
9325,Gm14091
9326,Tmlhe
9327,Cnep1r1
9328,Slc6a8
9329,Slc7a1
9330,Gm14809
9331,Emg1
9332,Gm48071
9333,Ppfia1
9334,Ahsa1
9335,Gid4
9336,4833411C07Rik
9337,Arhgap1
9338,Gm826
9339,Trim24
9340,Foxj1
9341,Mtmr4
9342,Snapin
9343,Lekr1
9344,Dcdc2a
9345,Irak1
9346,Sbp
9347,Babam1
9348,Gm44876
9349,Gm2824
9350,Ppil4
9351,Gm20275
9352,Slu7
9353,Traj6
9354,Mab21l1
9355,Lrp10
9356,Spata6
9357,Eef1akmt1
9358,Bcl3
9359,Defb30
9360,Cmtm6
9361,Abhd5
9362,Pcbd2
9363,Rbp4
9364,Gm4524
9365,Spink1
9366,Hist2h3c2
9367,Rragb
9368,Gm47467
9369,Kansl2
9370,Hikeshi
9371,Tmem208
9372,Mthfd2l
9373,Llcfc1
9374,Zbtb7b
9375,Olfr330
9376,Gm9869
9377,Vasp
9378,Gmeb1
9379,Zfp941
9380,Mfap1a
9381,Nacc1
9382,St6galnac6
9383,Gm11832
9384,Hrh1
9385,Mgmt
9386,Gadd45g
9387,Tom1
9388,Gm17655
9389,Aars
9390,Gm12861
9391,Teddm3
9392,C130079G13Rik
9393,Noct
9394,Rd3
9395,Dnmt3b
9396,Sac3d1
9397,Nipsnap1
9398,Gm30524
9399,Zdhhc9
9400,Gm16311
9401,Rab4b
9402,Atat1
9403,Firre
9404,Begain
9405,Fbxo8
9406,Mkrn3
9407,Gpd1l
9408,Gm48275
9409,Syf2
9410,1700027A15Rik
9411,Bmp6
9412,Isca1
9413,Bglap3
9414,Ehmt2
9415,Chuk
9416,4833438C02Rik
9417,Nek5
9418,Ocstamp
9419,Prtg
9420,N4bp2
9421,AI661453
9422,9130008F23Rik
9423,Sh3bp2
9424,Cep128
9425,Lgals2
9426,Lgals4
9427,Ss18
9428,Gm38414
9429,AC163347.1
9430,Rnf103
9431,Tmed4
9432,Tmem35a
9433,Olfr97
9434,Gm10251
9435,Gm30270
9436,Proser2
9437,St3gal2
9438,Gk
9439,Aqr
9440,Sptlc2
9441,Stimate
9442,Impa1
9443,Prl7c1
9444,0610010K14Rik
9445,Clptm1l
9446,Pde6d
9447,Rbpj
9448,Nek9
9449,Yeats4
9450,Nr5a1
9451,Lamc1
9452,Actl6b
9453,Cse1l
9454,Gm36723
9455,Smim15
9456,A630089N07Rik
9457,Mrpl58
9458,Hsd3b7
9459,Churc1
9460,Ppp1r18os
9461,Clasrp
9462,C330007P06Rik
9463,Puf60
9464,Nxph2
9465,Timmdc1
9466,Gm14230
9467,Lman2l
9468,Cbx4
9469,Rnf19a
9470,Mrps5
9471,Dthd1
9472,Drd1
9473,Anxa5
9474,Mpst
9475,Vmn1r178
9476,Gm43120
9477,Fech
9478,A730049H05Rik
9479,AC133103.3
9480,Rab22a
9481,Slc17a1
9482,Gm8922
9483,Nomo1
9484,Sap18
9485,Zfp933
9486,1700019D03Rik
9487,Otud5
9488,4930488L21Rik
9489,Gm28382
9490,Uhrf1
9491,Tcirg1
9492,Nup35
9493,Wwp2
9494,Mcur1
9495,Rimklb
9496,Ctnnal1
9497,Nkx2-4
9498,Cebpg
9499,Zfp831
9500,3830406C13Rik
9501,Hhatl
9502,Gm44773
9503,Gm13684
9504,Gm12701
9505,Chmp2b
9506,Por
9507,Cacnb1
9508,Ptdss1
9509,Oprk1
9510,Smc1a
9511,Gm15401
9512,Gm16876
9513,Gm12320
9514,Hmox2
9515,Mctp2
9516,Gm30420
9517,Nampt
9518,Maff
9519,Gm13905
9520,Armcx1
9521,Aarsd1
9522,Esr1
9523,Card6
9524,Serpinb6a
9525,Eepd1
9526,Ercc6l2
9527,Gjb4
9528,Decr1
9529,Psma5
9530,AI662270
9531,9130204L05Rik
9532,Hist1h4h
9533,Mcl1
9534,Kmt2d
9535,Agrn
9536,Gsx2
9537,Klrg2
9538,Slc22a26
9539,Vmn1r67
9540,Ankrd63
9541,Kxd1
9542,Pin4
9543,Fgf10
9544,Zfp467
9545,2410004B18Rik
9546,Snhg4
9547,Mrps7
9548,Fbxo38
9549,Rassf4
9550,Tank
9551,Yod1
9552,Krtap28-10
9553,Pnck
9554,Gm50065
9555,Hoxb3os
9556,Gm28075
9557,Gm38335
9558,Sec31a
9559,Tbc1d19
9560,Arhgef6
9561,Gm14055
9562,Dlx2
9563,Asah1
9564,Necab3
9565,Qrfpr
9566,Slc17a5
9567,Krt24
9568,Snx18
9569,Traj20
9570,Tspan12
9571,Gcn1
9572,Per2
9573,Lpcat2
9574,Gm37876
9575,Osbpl2
9576,Klhl14
9577,Paics
9578,Mmp15
9579,Odc1
9580,Fam57b
9581,Uchl5
9582,Kcnab3
9583,Usp12
9584,A330093E20Rik
9585,Ttc33
9586,Ermp1
9587,Slc39a1
9588,Dynap
9589,1700054A03Rik
9590,Cdk18
9591,Gm21094
9592,Gm20646
9593,Lman2
9594,Gm4841
9595,Trav3-4
9596,Kbtbd2
9597,Rpgrip1
9598,Bicd2
9599,Pcgf3
9600,Uba3
9601,March11
9602,Cic
9603,Vmn2r78
9604,4921520N01Rik
9605,Tpcn1
9606,Nr1d1
9607,Zbtb44
9608,Gm12729
9609,Gm37494
9610,Tigd2
9611,Gm43221
9612,Tpst1
9613,Dpm3
9614,Lyve1
9615,Taz
9616,Kcnt1
9617,Spon2
9618,4930511M06Rik
9619,Gm21760
9620,Gm20442
9621,Gm48436
9622,Cpt2
9623,Zfp157
9624,Errfi1
9625,4921539H07Rik
9626,Crot
9627,Zmym1
9628,Gm34648
9629,Hist2h3c1
9630,Paqr4
9631,Gm28616
9632,Sgpp1
9633,Smim1
9634,Ykt6
9635,Esd
9636,Llgl1
9637,Doc2b
9638,Irx3os
9639,Vps53
9640,Hapln4
9641,Vps28
9642,Rrnad1
9643,Ptpru
9644,Cdc42ep5
9645,Olfr183
9646,Mrs2
9647,Pacsin3
9648,Gm20443
9649,Cd200r1
9650,Btd
9651,Usp20
9652,Tspan31
9653,Gm8890
9654,Samd3
9655,Atp6v0a2
9656,Wdr20
9657,Hdac7
9658,Ift57
9659,1110019D14Rik
9660,AW549877
9661,Greb1
9662,Lsm8
9663,2810408A11Rik
9664,1100001I12Rik
9665,Stard10
9666,Olfr1387
9667,Gm10964
9668,3425401B19Rik
9669,Ncoa4
9670,Qprt
9671,Lbp
9672,Erp44
9673,Dctn5
9674,Bad
9675,Phf21b
9676,E130018O15Rik
9677,Snx7
9678,A2ml1
9679,Klf5
9680,D930032P07Rik
9681,Cpped1
9682,Ranbp10
9683,Naa11
9684,Aph1a
9685,Rbm20
9686,Nck1
9687,Txnl4a
9688,Gas6
9689,Snx15
9690,Gcnt4
9691,Gpr85
9692,Lage3
9693,Plekhh2
9694,Ckmt1
9695,Ccdc191
9696,Odf3l1
9697,Mrpl28
9698,Crnn
9699,Mthfs
9700,Fibcd1
9701,Lrch2
9702,Tmprss12
9703,Prl4a1
9704,Gm50306
9705,Unc5a
9706,E230016M11Rik
9707,C730002L08Rik
9708,1700034P13Rik
9709,Coro2a
9710,Ufsp2
9711,Cdr2l
9712,Tmem254b
9713,Gm15966
9714,Gm13185
9715,4930556M19Rik
9716,Hid1
9717,Csad
9718,Olfr1491
9719,Ndufs8
9720,Gm44644
9721,Ccdc13
9722,Slc16a10
9723,Nln
9724,Ndufaf7
9725,Pdk1
9726,8030451A03Rik
9727,C1qtnf2
9728,2610203C22Rik
9729,Tapt1
9730,Ppp2r5b
9731,S100pbp
9732,Bet1l
9733,Dcakd
9734,Slc26a4
9735,Pigz
9736,Pcdh8
9737,Mrpl11
9738,Cldn17
9739,Stau1
9740,Asic1
9741,Rnf167
9742,Tmem9
9743,Rragc
9744,Gm29425
9745,Setdb1
9746,Fam124a
9747,Gm13449
9748,Hist1h1d
9749,Gm10000
9750,4930506C21Rik
9751,Bscl2
9752,Olfr815
9753,Gtf2h1
9754,Olfr535
9755,Pla2g3
9756,Nexn
9757,Pdlim3
9758,9630013A20Rik
9759,Gm21209
9760,Notch3
9761,Ezh1
9762,Ccdc58
9763,Gm35190
9764,Ero1l
9765,Lmx1b
9766,Gm20870
9767,Sertm1
9768,Pdk2
9769,Acbd3
9770,Gm35024
9771,Ppp4r1
9772,Vmn2r70
9773,Mir22hg
9774,Fzd10
9775,Akt2
9776,Cd300lb
9777,Crhr1
9778,Stx18
9779,Fat4
9780,Iffo1
9781,Zfp771
9782,Cdhr4
9783,Zfp703
9784,Myo9b
9785,Hadha
9786,Chst14
9787,Gm6890
9788,Agfg2
9789,Vmn2r77
9790,Tomm34
9791,Tram1
9792,Tfpi
9793,Med21
9794,Eef2k
9795,Bcl7b
9796,Mthfd1l
9797,Ppp1r12c
9798,Smpd1
9799,Ctdnep1
9800,Bmp10
9801,Tmem263
9802,Fam131b
9803,Gbp6
9804,Tctex1d4
9805,Piga
9806,Gm10718
9807,Pogk
9808,Rbl2
9809,Gm11714
9810,Zfp438
9811,Ncaph
9812,Mrpl3
9813,Terf1
9814,Nr1h3
9815,Mettl15
9816,Dnah14
9817,Krt222
9818,Rnpep
9819,Fthl17f
9820,Kif26a
9821,Smim19
9822,Cttnbp2nl
9823,Cnpy2
9824,Dalrd3
9825,2700069I18Rik
9826,Kdsr
9827,Aldh2
9828,Tada2a
9829,Zdhhc25
9830,Tax1bp3
9831,Shfl
9832,Fermt3
9833,Atr
9834,Cat
9835,Svbp
9836,Gm38534
9837,Celf6
9838,Lgals8
9839,Gm11532
9840,Gm32914
9841,Lag3
9842,Cdk2ap2
9843,Gm41669
9844,Rabggtb
9845,Fuom
9846,Tpm4
9847,Rnf126
9848,Socs6
9849,Lpin1
9850,Cdc5l
9851,Gm29860
9852,Gm7579
9853,Mtmr2
9854,Pax8
9855,B4galt1
9856,Tex261
9857,Ptgr1
9858,Cdkn2d
9859,Cct3
9860,2810013P06Rik
9861,F730048M01Rik
9862,Hjurp
9863,Pigq
9864,Mrps18c
9865,Marc2
9866,Gm26806
9867,Slc16a1
9868,Gm26519
9869,Rbm10
9870,Zfp30
9871,Strip2
9872,Akr1b10
9873,Gm16617
9874,Zfp428
9875,Soat1
9876,Gcsh
9877,Ago1
9878,Il18r1
9879,P3h4
9880,Mtx2
9881,Gm13601
9882,Psmd5
9883,Mfap1b
9884,Psen1
9885,Hormad1
9886,Galnt11
9887,Cct7
9888,Etfa
9889,Gm32913
9890,Hoga1
9891,Zfp251
9892,Gm15417
9893,Lrtm2
9894,Prepl
9895,Gm5460
9896,Zc3h12c
9897,Gm40663
9898,Ces1e
9899,Tmem80
9900,Ctbp2
9901,Mrpl55
9902,Gm47774
9903,1700030O20Rik
9904,Cabs1
9905,Ptgfrn
9906,Cenpb
9907,Mbtps2
9908,Gm13166
9909,2310002F09Rik
9910,Avpr2
9911,Nhp2
9912,Emc1
9913,Nedd9
9914,Cpz
9915,Hbegf
9916,Stk4
9917,Mesd
9918,Gstt1
9919,Gm13807
9920,Tmx1
9921,Pctp
9922,Ubac1
9923,Ctr9
9924,Itih4
9925,1700116B05Rik
9926,Mrpl14
9927,Dram2
9928,Rps6ka1
9929,Mfsd6l
9930,Tle3
9931,Gigyf1
9932,Wdr35
9933,Wnt4
9934,AI506816
9935,3110021N24Rik
9936,Arhgef40
9937,Fads6
9938,Pex19
9939,Klri2
9940,Mydgf
9941,Med10
9942,Gm48678
9943,Aldh3b1
9944,Zfyve1
9945,D3Ertd751e
9946,Sdf2l1
9947,Gm29823
9948,5530601H04Rik
9949,B230118H07Rik
9950,Sall2
9951,2210409D07Rik
9952,Ap3m1
9953,Mtf1
9954,Mir17hg
9955,Kctd2
9956,Nfs1
9957,Taf1b
9958,Tbc1d32
9959,Cdca7
9960,Gm28501
9961,Creb3l1
9962,Cops5
9963,Ticam1
9964,Tbk1
9965,Rinl
9966,Zfr2
9967,Slx4ip
9968,Gm20619
9969,Uimc1
9970,Mipol1
9971,Gm11412
9972,Rfng
9973,Orc3
9974,Nop56
9975,Taf10
9976,Sft2d1
9977,Itm2a
9978,Kdm4b
9979,Xkr5
9980,Olfr1034
9981,Ncbp3
9982,Afg3l2
9983,Abcb10
9984,Zdhhc6
9985,Plxdc1
9986,Nfkbie
9987,Disp3
9988,Osbpl7
9989,Gys1
9990,Carns1
9991,2610002M06Rik
9992,Eif2ak4
9993,Gpsm2
9994,Bub3
9995,Lztr1
9996,Gm35551
9997,Arhgef18
9998,Gm17231
9999,Fundc1
10000,Tmem63c
10001,Gm10649
10002,Tpd52l2
10003,Kdelr1
10004,Esrra
10005,Mavs
10006,Chmp1a
10007,Commd8
10008,Slc41a1
10009,Gpsm1
10010,Atp6v1e2
10011,Olfr1217
10012,Sox3
10013,Psma8
10014,Krt15
10015,Adcy3
10016,Olfr814
10017,Gm31243
10018,Fam45a
10019,B4galnt1
10020,Arsk
10021,Med27
10022,D430042O09Rik
10023,Pdhx
10024,Ilk
10025,Bmp15
